ID,area,perimeter,equivalent_diameter,orientation,aspect_ratio,circularity,solidity,morphology_class
114,1037,148.46803743153546,36.33661249883324,-1.2794113887120386,2.948924299643852,0.5911840181274405,0.9367660343270099,Small
115,2107,244.16652224137044,51.794939142323436,1.2943811132570737,4.481966107527673,0.4441218751361191,0.9035162950257289,Deformed
116,1448,176.4680374315355,42.937755656025104,-1.3562687521517773,3.0538765045674223,0.5843140300685137,0.936005171299289,Deformed
117,3839,488.24978336205567,69.91399439481548,-1.5326200240583518,10.827806180712038,0.20236894034510644,0.7313774052200419,Elongated
118,1163,144.66904755831212,38.48087304787918,-1.4603248663870685,2.305315903563754,0.6982940382694134,0.9486133768352365,Small
119,965,122.81118318204308,35.0524772401243,1.4218329452984186,1.6847091825913,0.8040098076240128,0.9573412698412699,Small
120,961,132.3259018078045,34.97975417996089,1.4366783539640702,2.3145457757073906,0.6896734807499009,0.9562189054726368,Small
121,1091,134.08326112068522,37.2706901372387,1.4498676757425162,2.1350159309536427,0.7625801323046231,0.9689165186500888,Small
122,1189,145.01219330881977,38.90863424344407,1.5601104739649432,2.491918800973941,0.7105304198312282,0.967453213995118,Small
123,1150,138.26702730475878,38.26519928662906,-1.0118117472294894,1.894398829546852,0.7559106303600648,0.9480626545754328,Small
124,696,104.91168824543142,29.768686956862464,-1.2984255993886398,1.797157581459417,0.7946417009352926,0.9573590096286108,Small
125,594,92.22539674441617,27.500987065425246,1.1235818650889273,1.0619376764013395,0.8775972316761237,0.9565217391304348,Small
126,4038,379.6417023478424,71.70314694377498,-0.8364056822138668,6.417041330493309,0.3520694601483623,0.9193989071038251,Deformed
127,1833,185.4802307403552,48.30991705125929,-1.10277358802623,2.3911883800485993,0.669540841803537,0.9522077922077922,Deformed
128,1426,165.98275605729688,42.61032258493641,-1.4224560497523175,2.5824591270894492,0.6504343167354143,0.9356955380577427,Small
129,464,82.25483399593904,24.306031118985995,-0.6030328941511583,1.222577070079164,0.8617970123038331,0.9411764705882353,Small
130,1834,216.71067811865476,48.32309308233785,1.4536902796192883,3.7999899259263223,0.49073673955834735,0.9016715830875123,Deformed
131,1009,123.01219330881976,35.84269382507095,1.5413255524162337,1.6406642188867648,0.8379241474390783,0.9674017257909875,Small
132,342,68.2842712474619,20.867389014906145,-0.671426737824837,1.3116007579178994,0.9217106644140267,0.9633802816901409,Small
133,2626,291.4041122946064,57.823239657377705,-0.9530112049389172,5.09062524340333,0.3886093390061054,0.9185029730675062,Deformed
134,3030,265.50461735799473,62.11212297569246,-0.7821940354970576,3.681409443422617,0.5401424823918242,0.9625158831003812,Deformed
135,940,121.63961030678928,34.595450164018,-0.8689705843294048,1.7313606207485015,0.7983396096556021,0.9523809523809523,Small
136,1336,157.04772721475248,41.24376354997416,-1.4708057613644232,2.4900453675041656,0.6806957056779739,0.9646209386281589,Small
137,1622,175.53910524340094,45.444411554782334,1.2244619465363726,2.371948858086844,0.6614742662340107,0.931113662456946,Deformed
138,1562,184.5685424949238,44.59596583634359,1.514621299580425,3.3237422554349982,0.5762030173630316,0.9134502923976608,Deformed
139,2459,238.5096679918781,55.95441037580295,-1.3655919785382862,3.39015636851424,0.543195817160109,0.9237415477084898,Deformed
140,985,129.88225099390854,35.413852537730705,-0.9188443097023425,1.902684835004825,0.733747240474504,0.9471153846153846,Small
141,916,127.74011537017762,34.15095054280933,-0.04951790688728253,2.0386334823074224,0.705424809516099,0.9318413021363174,Small
142,788,106.42640687119285,31.675112647807715,-1.3741764902551694,1.2820020041480547,0.8742533028152186,0.9621489621489622,Small
143,1318,154.36753236814715,40.96498163017951,-0.460438426682423,2.2596199327691298,0.6950456836235092,0.9627465303140978,Small
144,1817,184.89444430272832,48.098609676203644,0.9305675353025041,2.1972460183950804,0.6679086499007436,0.9116909182137481,Deformed
145,1074,132.8528137423857,36.97917347704738,0.8527374107206359,1.7348457223740685,0.7646674988892611,0.9479258605472197,Small
146,1803,199.52186130069782,47.9129512674548,-0.9032298609395679,3.2938464367056777,0.5691472156233781,0.9434850863422292,Deformed
147,1339,154.36753236814715,41.29004420438882,-0.4268968508111336,2.012967713050068,0.7061200078694073,0.9429577464788732,Small
148,1841,266.237590053236,48.415224897313394,1.3672470855691041,5.562509307541608,0.3263810277279814,0.8487782388197326,Deformed
149,2440,202.61017305526642,55.73781919983771,-0.0892179704009627,1.980262452796461,0.7469253432999544,0.967869892899643,Normal
150,898,124.5685424949238,33.813741454801715,-0.20715587673409627,2.0276565642451625,0.7272260620863781,0.9432773109243697,Small
151,620,97.01219330881976,28.096414677602564,1.5157615812505734,1.6557019355634772,0.8278447645285218,0.9597523219814241,Small
152,919,119.1543289325507,34.20682887394876,1.3322667503598244,1.6808374872910266,0.8134029164413946,0.9694092827004219,Small
153,944,126.42640687119284,34.668979365276876,-1.387146857871721,2.069579817867398,0.7421749091982365,0.9613034623217923,Small
154,1266,160.99494936611666,40.14873925336531,-1.1156395623955953,2.735115623046404,0.6137889506429149,0.9461883408071748,Small
155,825,112.56854249492379,32.41022407214287,1.1339020504294752,1.504379894787481,0.8181439562944994,0.9515570934256056,Small
156,1303,146.50966799187808,40.73120581065477,-0.7781271388380981,2.0103504953587548,0.7628193681600332,0.9616236162361623,Small
157,791,113.29646455628166,31.735350634355903,-0.5624116546243347,1.7572185047180156,0.7743791156438522,0.9564691656590084,Small
158,1671,207.53910524340094,46.12573337360022,1.3578521006547446,3.759964240565934,0.48751326128751177,0.9166209544706527,Deformed
159,1103,136.95331880577402,37.47510130530516,-1.0915311284395177,2.0612557732198256,0.7389928805213404,0.960801393728223,Small
160,1035,132.66904755831217,36.301555459799424,-1.5340543440820404,1.9312381418084272,0.7389430880720044,0.9530386740331491,Small
161,785,108.22539674441619,31.614759885488656,-0.8215721279212671,1.6191377478674325,0.8422114620150801,0.9631901840490797,Small
162,595,93.84062043356596,27.524126309792685,1.4080200133969707,1.494405777414495,0.8490731133542765,0.9550561797752809,Small
163,940,121.39696961966999,34.595450164018,-1.0967561116266813,1.8544354420289886,0.8015341417670757,0.9631147540983607,Small
164,1136,138.2670273047588,38.03156745151513,-0.6321920914387159,2.1699361518261746,0.7467082400774203,0.9635284139100933,Small
165,4651,491.4213562373095,76.95347375241252,1.3525876923862503,9.599266891050831,0.24201826945365051,0.8773816261082814,Elongated
166,1246,162.55129855222071,39.830346128799995,-0.7984760725857682,3.2417881672208124,0.5925800412470741,0.9547892720306513,Deformed
167,934,120.32590180780451,34.484862400517734,-1.463384388746222,1.711631266316955,0.8106595246491797,0.9550102249488752,Small
168,3190,302.65180361560897,63.7309512537289,1.330689355535536,4.269741205048896,0.43763698189648065,0.907023030992323,Deformed
169,1538,175.1543289325507,44.25203294542162,-0.14450379630786353,2.8810042895231702,0.6299766443232276,0.9588528678304239,Deformed
170,905,122.22539674441619,33.94527637220416,-1.2611053687825022,1.8779997236247432,0.7612644194863196,0.9566596194503171,Small
171,1115,136.12489168102786,37.67840352748118,-0.7139524445210141,2.1287893499047343,0.756152926008692,0.9570815450643777,Small
172,785,115.29646455628165,31.614759885488656,-1.0882011620100718,2.0285325807388146,0.7420745546768112,0.9608323133414932,Small
173,800,109.9827560572969,31.915382432114615,-0.8598036745420781,1.7912311417166116,0.8310949704338438,0.9720534629404617,Small
174,1460,186.30865786510142,43.115307436145436,-1.0260426524626083,3.349734405398704,0.5285628618773803,0.8805790108564535,Deformed
175,3425,338.7594513539338,66.03669768180366,-0.9626637163658679,5.7208335735945335,0.3750486427981748,0.9221863220247711,Deformed
176,776,115.68124086713189,31.433006326383836,-0.7026555068451189,2.1935146899469857,0.7286948636375221,0.9675810473815462,Small
177,1171,154.89444430272832,38.61299660586932,-0.7633505470668123,2.7957924428072487,0.6133312276106313,0.9155590304925724,Small
178,2101,222.45079348883235,51.72113961900469,-1.0734952388534325,3.6534156288957704,0.5335412451328057,0.9300575475874281,Deformed
179,920,129.63961030678928,34.225434710991614,-1.238048178328206,2.3756422077964694,0.6878951660428869,0.9465020576131687,Small
180,1872,212.71067811865476,48.821147341538634,0.0797263922879339,3.586327248382075,0.5199207185661625,0.9369369369369369,Deformed
181,2033,218.52186130069782,50.87726402280872,1.0209870563448518,3.264925918231728,0.5350045315672439,0.9194934418815016,Deformed
182,835,108.81118318204308,32.60605802383755,0.38975807745387925,1.162272897516131,0.8862357682485291,0.964203233256351,Small
183,1040,123.98275605729691,36.38913473173784,-1.2807788861816447,1.4576931580290788,0.8501990804248585,0.9683426443202979,Small
184,1973,197.92388155425115,50.12087012176141,1.3653000502352173,2.3230044483015924,0.632907949161567,0.9096357768556939,Deformed
185,800,121.4386001800126,31.915382432114615,-0.7826629325834407,2.1205527180867065,0.6816890940990974,0.9302325581395349,Small
186,948,125.88225099390856,34.74235294865525,-1.0772483326062468,1.9953866428228033,0.7517772876235304,0.9556451612903226,Small
187,710,106.94722215136417,30.066594033278285,-0.779636658019582,1.5761530561466868,0.780062131502049,0.962059620596206,Small
188,1340,145.92388155425118,41.30545956583848,0.9144131523409171,1.8289631386184302,0.7907913601840278,0.9689081706435285,Small
189,771,111.25483399593904,31.331576548121713,-1.203277621955247,1.6773253702713955,0.7827561021907394,0.9530284301606922,Small
190,1348,142.46803743153546,41.42857596276994,0.36512722555997185,1.3990874539104003,0.834574042355986,0.9711815561959655,Small
191,1013,139.6812408671319,35.91366952591617,-0.9843972955402894,2.6373865606390945,0.6524438480152805,0.937962962962963,Small
192,1197,152.12489168102783,39.039310125154486,-0.2119612449205603,2.319366007576265,0.6499851737232772,0.9123475609756098,Small
193,1132,131.39696961967,37.96455142155909,-1.2157620936126625,1.5132221902676024,0.8239210380065564,0.9601357082273113,Small
194,697,100.32590180780451,29.790064831759068,1.2769374668462692,1.40558304708649,0.8701948279570763,0.9653739612188366,Small
195,1350,180.5685424949238,41.45929793656026,0.12774619302175474,3.605405649713484,0.5203067348470397,0.9316770186335404,Deformed
196,742,107.53910524340094,30.736683981742253,-0.7973884584572265,1.768331451501209,0.8062708005166253,0.9661458333333334,Small
197,875,112.81118318204308,33.37790589062273,1.0529143581261653,1.3848915341792272,0.8639997337462892,0.960482985729967,Small
198,2205,220.45079348883237,52.985782962423364,1.0436154277205396,2.8682803202617655,0.570157872300165,0.8959772450223487,Deformed
199,2954,344.9360748630709,61.32821222853044,1.3289032242684842,5.413127623566322,0.3119917576963695,0.7290227048371175,Deformed
200,1290,142.61017305526642,40.527509332654034,-0.9112456274297238,1.803001689489711,0.7970738486979195,0.9699248120300752,Small
201,961,124.02438661763951,34.97975417996089,-0.8011129293435342,1.895045295432674,0.7850893318490167,0.9581256231306082,Small
202,1455,154.26702730475878,43.04141653790755,1.0012332929594918,1.9046213521146618,0.7682925743169806,0.9522251308900523,Small
203,1259,148.66904755831214,40.03758967297569,1.5092152696506538,2.382373498546447,0.7158045849169472,0.9625382262996942,Small
204,1558,182.3086578651014,44.538828124428505,-0.9635831910369581,2.8856539599547832,0.5890643357487146,0.9213483146067416,Deformed
205,836,106.91168824543144,32.625576767294035,0.6691999829417636,1.279389078095448,0.9191063494556021,0.9709639953542393,Small
206,2367,243.3797256769669,54.89770489180882,1.2007227422871205,3.673562317921067,0.5021567761017869,0.8776418242491657,Deformed
207,2267,267.29646455628165,53.72554371911571,0.0965912200410418,4.954834787146104,0.3987263664876783,0.888671109368875,Deformed
208,1574,160.92388155425115,44.76694141230944,0.5194491931862427,1.5919673042959013,0.7637893408784241,0.9562575941676792,Normal
209,2087,215.93607486307093,51.54852985160959,-0.5460679870998234,3.22566627139241,0.5624473921734293,0.9538391224862889,Deformed
210,1903,187.3797256769669,49.223722468247104,-0.636117425542929,2.5694292596359967,0.6810883546126808,0.9635443037974684,Deformed
211,3671,329.78174593052023,68.36711467308521,-0.05748817964698477,4.979704777386008,0.4241710484658575,0.931962427011932,Deformed
212,1135,148.12489168102786,38.014824519842385,-1.130638700647437,2.6488106756474292,0.6500542978946308,0.9521812080536913,Small
213,1727,214.03657992645927,46.89226688653073,-1.102758543994787,3.9636145619781966,0.4737248816835612,0.9137566137566138,Deformed
214,1791,170.40916292848976,47.75324098551507,0.8546440657434383,1.8512933822004352,0.7750318738097697,0.9712581344902386,Normal
215,877,126.2670273047588,33.416030295843605,-1.0320041036757308,2.2800474286781256,0.691241088381577,0.9553376906318083,Small
